Faculty,Partner University,PU Module 1,PU Module 1 Title,PU Mod1 Credits,PU Module 2,PU Module 2 Title,PU Mod2 Credits,NUS Module 1,NUS Module 1 Title,NUS Mod1 Credits,NUS Module 2,NUS Module 2 Title,NUS Mod2 Credits,Pre Approved?
School of Computing,University of Michigan Ann Arbor,EECS490,Programming Languages,3,-1,-1,-1,CS2104,Programming Language Concepts,4,-1,-1,-1,N
School of Computing,University of Michigan Ann Arbor,EECS492,Introduction to Artificial Intelligence,4,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,-1
School of Computing,University of Minnesota,CS3081W,Program Design & Development,3,-1,-1,-1,CS2103,Software Engineering,4,-1,-1,-1,N
School of Computing,University of Minnesota,CSCI4211,Introduction to Computer Networks,3,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,N
School of Computing,University of Minnesota,CSCI4511W,Introduction to Artificial Intelligence,3,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,N
School of Computing,University of Minnesota,CSCI4707,Practice of Database Systems,3,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,N
School of Computing,University of Minnesota,CSCI5271,Introduction to Computer Security,3,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,N
School of Computing,University of Minnesota,CSCI5451,Introduction to Parallel Computing: Architectures Algorithms and Programming,3,-1,-1,-1,CS3210,Parallel Computing,4,-1,-1,-1,N
School of Computing,University of Minnesota,CSCI5521,Intro to Machine Learning,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,N
School of Computing,University of Minnesota,CSCI5708,Architecture and Implementation of Database Management System,3,-1,-1,-1,CS3223,Database Systems Implementatio,4,-1,-1,-1,-1
School of Computing,University of Minnesota,INET4007,Security II: Cyber Security,3,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,N
School of Computing,University of North Carolina Chapel Hill,BUSI558,Digital Marketing,3,-1,-1,-1,IS3150,Digital Media Marketing,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP210,Data Structures and Analysis,3,-1,-1,-1,CS2040,Data Structures and Algorithms,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP380,Computers and society,3,-1,-1,-1,IS1103,Ethics in Computing,4,-1,-1,-1,Y
School of Computing,University of North Carolina Chapel Hill,COMP411,Computer Organisation,3,-1,-1,-1,CS2100,Computer Organisation,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP421,Files and Databases,3,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP431,Internet Services and Protocols,3,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP486,Applications of Natural Language Processing,3,-1,-1,-1,CS4248,Natural Language Processing,4,-1,-1,-1,N
School of Computing,University of North Carolina Chapel Hill,COMP520,Compilers,3,-1,-1,-1,CS4212,Compiler Design,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP521,Files and Databases,3,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP523,Software engineering laboratory,4,-1,-1,-1,CS3216,Software Product Engineering,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP524,Programming Language Concepts,3,-1,-1,-1,CS2104,Programming Language Concepts,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP530,Operating Systems,3,-1,-1,-1,CS2106,Intro to Operating Systems,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP535,Introduction to Computer Security,3,-1,-1,-1,CS3235,Computer Security,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP535,Introduction to Computer Security,3,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP550,Algorithms and Analysis,3,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP555,Bioalgorithms,3,-1,-1,-1,CS4220,Knowldg Discovery Mtds Bioinfo,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP560,Artificial Intelligence,3,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,N
School of Computing,University of North Carolina Chapel Hill,COMP562,Introduction to Machine Learning,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,N
School of Computing,University of North Carolina Chapel Hill,COMP562,Introduction to Machine Learning,3,-1,-1,-1,BT4240,Machine Learning for Predictiv,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP590,Special Topics: Introduction to Cryptography,3,-1,-1,-1,CS4236,Cryptography Theory & Practice,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP590,Mobile Computing Systems,3,-1,-1,-1,IS3261,Mobile Apps Development for En,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP630,Operating System Implementation,3,-1,-1,-1,CS5250,Advanced Operating Systems,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP633,Parallel and Distributed Computing,3,-1,-1,-1,CS3211,Parallel & Concurrent Programg,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP635,Wireless and Mobile Communications,3,-1,-1,-1,CS4222,Wireless Networking,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP722,Data Mining,3,-1,-1,-1,CS4225,Big Data Systems for Data Scie,4,-1,-1,-1,N
School of Computing,University of North Carolina Chapel Hill,COMP735,Distributed and Concurrent Algorithms,3,-1,-1,-1,CS4231,Parallel & Distr Algorithms,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,COMP786,Natural Language Processing,3,-1,-1,-1,CS4248,Natural Language Processing,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,ECON125,Intro To Entrepreneurship,3,-1,-1,-1,IS3251,Principles of Technology Entre,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,GEOG491,Introduction to GIS,3,-1,-1,-1,BT4015,Geospatial Analytics,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,INLS318,Human Computer Interaction,3,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,INLS384,Information and Computer Ethics,3,-1,-1,-1,IS1103,Ethics in Computing,4,-1,-1,-1,Y
School of Computing,University of North Carolina Chapel Hill,INLS385,Information Use for Organizational Effectiveness,3,-1,-1,-1,IS3103,Information Systems Leadership,4,-1,-1,-1,N
School of Computing,University of North Carolina Chapel Hill,INLS523,Introduction to Database Concepts and Applications,3,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,INLS523,Database Systems I: Introduction to Databases,3,-1,-1,-1,IT2002,Database Technology & Mgt,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,INLS566,Information Assurance,3,-1,-1,-1,IFS4101,Legal Aspects of Information S,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,INLS585,Management for Information Professionals,3,-1,-1,-1,IS3103,Information Systems Leadership,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,INLS623,Database Systems II: Intermediate Databases,3,-1,-1,-1,CS3223,Database Systems Implementatio,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,INLS623,Database II,3,-1,-1,-1,CS4211,Formal Methods for Software En,4,-1,-1,-1,-1
School of Computing,University of North Carolina Chapel Hill,STOR415,Introduction to Optimization,3,-1,-1,-1,CS4234,Optimisation Algorithms,4,-1,-1,-1,N
School of Computing,University of North Carolina Chapel Hill,STOR565,Introduction to Machine Learning,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,University of Oslo,IN3020,Database Systems,7.5,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,N
School of Computing,University of Oslo,IN3050,Introduction to Artificial Intelligence and Machine Learning,10,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,-1
School of Computing,University of Oslo,IN3130,Algorithms: Design and Efficiency,10,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,-1
School of Computing,University of Oslo,IN3140,Introduction to Robotics,10,-1,-1,-1,CS4278,Intelligent Robots: Algorithms,4,-1,-1,-1,-1
School of Computing,University of Oslo,IN5040,Advanced Database Systems for Big Data,40,-1,-1,-1,CS4225,Big Data Systems for Data Scie,4,-1,-1,-1,-1
School of Computing,University of Oslo,IN5550,Neural Methods in Natural Language Processing,10,-1,-1,-1,CS4248,Natural Language Processing,4,-1,-1,-1,-1
School of Computing,University of Oslo,MAT3420,Quantum Computing,10,-1,-1,-1,CS4268,Quantum Computing,4,-1,-1,-1,-1
School of Computing,University of Oslo,STK2100,Machine Learning and Statistical Methods for Prediction and Classification,10,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,University of Otago,COCS431,Information Retrieval,20,-1,-1,-1,CS3245,Information Retrieval,4,-1,-1,-1,-1
School of Computing,University of Otago,COSC342,Visual Computing: Graphics & Vision,18,-1,-1,-1,CS3241,Computer Graphics,4,-1,-1,-1,-1
School of Computing,University of Otago,COSC343,Artificial Intelligence,18,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,-1
School of Computing,University of Ottawa,CSI2110,Data Structures and Algorithms,3,-1,-1,-1,CS2040,Data Structures and Algorithms,4,-1,-1,-1,N
School of Computing,University of Ottawa,CSI2120,Programming Paradigms,3,-1,-1,-1,CS2104,Programming Language Concepts,4,-1,-1,-1,N
School of Computing,University of Ottawa,CSI3130,Database 2,3,-1,-1,-1,CS3223,Database Systems Implementatio,4,-1,-1,-1,N
School of Computing,University of Ottawa,CSI3131,Operating Systems,3,-1,-1,-1,CS2106,Intro to Operating Systems,4,-1,-1,-1,-1
School of Computing,University of Ottawa,CSI4106,Introduction to Artificial Intelligence,3,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,-1
School of Computing,University of Ottawa,CSI4108,Cryptography,3,-1,-1,-1,CS4236,Cryptography Theory & Practice,4,-1,-1,-1,-1
School of Computing,University of Ottawa,CSI4118,Computer Networks Protocols,3,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,University of Ottawa,CSI4130,Computer Graphics,3,-1,-1,-1,CS3241,Computer Graphics,4,-1,-1,-1,-1
School of Computing,University of Ottawa,CSI4139,Design of Secure Computer Systems,3,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,-1
School of Computing,University of Ottawa,CSI5124,Computational Aspects of Geographic Information Systems,3,-1,-1,-1,BT4015,Geospatial Analytics,4,-1,-1,-1,-1
School of Computing,University of Ottawa,CSI5155,Machine Learning,3,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,N
School of Computing,University of Ottawa,MAT4372,Financial Mathematics,3,-1,-1,-1,BT4013,Analytics for Capital Market T,4,-1,-1,-1,-1
School of Computing,University of Ottawa,MAT4373,Statistical Machine Learning,3,-1,-1,-1,BT4240,Machine Learning for Predictiv,4,-1,-1,-1,-1
School of Computing,University of Ottawa,SEG3125,Analysis and Design of User Interfaces,3,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,-1
School of Computing,University of Oxford,ACCESSING RESEARCH,Accessing Research Data From The Social Web,1,-1,-1,-1,IS4241,Social Media Network Analysis,4,-1,-1,-1,-1
School of Computing,University of Oxford,ZXX001,Introduction to Machine Learning,1,-1,-1,-1,CS3244,Machine Learning,4,-1,-1,-1,-1
School of Computing,University of Pennsylvania,CIS120,Programming Languages and Techniques I,3,-1,-1,-1,CS2030,Programming Methodology II,4,-1,-1,-1,N
School of Computing,University of Pennsylvania,CIS121,Programming Languages and Techniques II,3,-1,-1,-1,CS2040,Data Structures and Algorithms,4,-1,-1,-1,-1
School of Computing,University of Pennsylvania,CIS196,Ruby on Rails Web Development,3,-1,-1,-1,BT3103,Application Systems Developmen,4,-1,-1,-1,N
School of Computing,University of Pennsylvania,CIS240,Introduction to Computer Architecture,3,-1,-1,-1,CS2100,Computer Organisation,4,-1,-1,-1,N
School of Computing,University of Pennsylvania,ESE 204,Decision Models,3,-1,-1,-1,BT3102,Computational Methods for Busi,4,-1,-1,-1,N
School of Computing,University of Pennsylvania,MATH320,Computer Methods in Mathematical Science I,3,-1,-1,-1,BT3102,Computational Methods for Busi,4,-1,-1,-1,N
School of Computing,University of Pennsylvania,PHYS360,Statistics Data Mining and Machine Learning,3,-1,-1,-1,BT4240,Machine Learning for Predictiv,4,-1,-1,-1,N
School of Computing,University of Pennsylvania,STAT 474,Modern Regression for the Social Behavioral and Biological Sciences,3,-1,-1,-1,BT4240,Machine Learning for Predictiv,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,CS0334,INTERMEDIATE WEB SITE DESIGN AND DEVELOPMENT,3,-1,-1,-1,CS3226,Web Programming and Applicatio,4,-1,-1,-1,-1
School of Computing,University of Pittsburgh,CS1510,Algorithm Design,3,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,CS1511,THEORY OF COMPUTATION,3,-1,-1,-1,CS3231,Theory of Computation,4,-1,-1,-1,-1
School of Computing,University of Pittsburgh,CS1550,Introduction to Operating Systems,3,-1,-1,-1,CS2106,Intro to Operating Systems,4,-1,-1,-1,-1
School of Computing,University of Pittsburgh,CS1555,Database Management Systems,3,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,-1
School of Computing,University of Pittsburgh,CS1566,Introductin to computer graphics,3,-1,-1,-1,CS3241,Computer Graphics,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,CS1571,INTRODUCTION TO ARTIFICIAL INTELLIGENCE,3,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,CS1645,Introduction to High Performance Computing,3,-1,-1,-1,CS3210,Parallel Computing,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,CS1652,DATA COMMUNICATION AND COMPUTER NETWORKS,3,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,University of Pittsburgh,CS1653,APPLIED CRYPTOGRAPHY AND NETWORK SECURITY,3,-1,-1,-1,CS4236,Cryptography Theory & Practice,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,CS1660,Introduction to Cloud Computing,3,-1,-1,-1,CS5224,Cloud Computing,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,CS1666,PRINCIPLES OF COMPUTER GAME DESIGN AND IMPLEMENTATION,3,-1,-1,-1,CS3247,Game Development,4,-1,-1,-1,-1
School of Computing,University of Pittsburgh,CS1671,Human Language Technologies,3,-1,-1,-1,CS4248,Natural Language Processing,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,CS1674,Computer Vision and Pattern Recognition,3,-1,-1,-1,CS4243,Comp Vision & Pattern Recogntn,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,CS1678,Introduction to Deep Learning,3,-1,-1,-1,CS5242,Neural Networks &Deep Learning,4,-1,-1,-1,-1
School of Computing,University of Pittsburgh,CS1766,INTRODUCTION COMPUTER GRAPHICS,3,-1,-1,-1,CS3241,Computer Graphics,4,-1,-1,-1,-1
School of Computing,University of Pittsburgh,CS2150,Design & Analysis of Algorithms,3,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,-1
School of Computing,University of Pittsburgh,INFSCI 0014,Cybersecurity and the Law,3,-1,-1,-1,IFS4101,Legal Aspects of Information S,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,INFSCI 1052,User-Centered Design,3,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,INFSCI 1071,Application of Networks,3,-1,-1,-1,CS3103,Computer Networks Practice,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,INFSCI 1075,Network Security,3,-1,-1,-1,CS5321,Network Security,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,INFSCI 1420,USER-CENTERED DESIGN,3,-1,-1,-1,CS3249,User Interface Development,4,-1,-1,-1,-1
School of Computing,University of Pittsburgh,INFSCI 2170,Cryptography,3,-1,-1,-1,CS4236,Cryptography Theory & Practice,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,INFSCI0410,HUMAN-CENTERED SYSTEMS,3,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,-1
School of Computing,University of Pittsburgh,INFSCI1029,BUSINESS ESSENTIALS FOR THE IT PROFESSIONAL,3,-1,-1,-1,IS3103,Information Systems Leadership,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,INFSCI1044,HUMAN FACTORS IN SYSTEM DESIGN,3,-1,-1,-1,CS3240,Interaction Design,4,-1,-1,-1,N
School of Computing,University of Pittsburgh,INFSCI1500,DATABASE MANAGEMENT CONCEPTS AND APPLICATIONS,3,-1,-1,-1,CS2102,Database Systems,4,-1,-1,-1,-1
School of Computing,University of San Diego,CSE101,Design and Analysis of Algorithms,3,-1,-1,-1,CS3230,Design & Analysis of Algorithm,4,-1,-1,-1,N
School of Computing,University of San Diego,CSE127,Introduction to Computer Security,3,-1,-1,-1,CS2107,Introduction to Information Se,4,-1,-1,-1,N
School of Computing,University of San Diego,CSE150,Introduction to Artificial Intelligence: Search and Reasoning,3,-1,-1,-1,CS3243,Introduction to Artificial Int,4,-1,-1,-1,N
School of Computing,University of San Diego,CSE167,Computer Graphics,3,-1,-1,-1,CS3241,Computer Graphics,4,-1,-1,-1,N
School of Computing,University of Southampton,COMP1201,Algorithmics,3,-1,-1,-1,CS2040C,Data Structures and Algorithms,4,-1,-1,-1,N
School of Computing,University of Southern California,CSCI170,Discrete Methods in Computer Science,4,-1,-1,-1,CS1231,Discrete Structures,4,-1,-1,-1,-1
School of Computing,University of Southern California,CSCI310,Software Engineering,4,-1,-1,-1,CS2103,Software Engineering,4,-1,-1,-1,-1
School of Computing,University of Southern California,CSCI350,Introduction to Operating System,4,-1,-1,-1,CS2106,Intro to Operating Systems,4,-1,-1,-1,-1
School of Computing,University of Southern California,CSCI450,Introduction to Computer Networks,4,-1,-1,-1,CS2105,Intro to Computer Networks,4,-1,-1,-1,-1
School of Computing,University of Southern California,CSCI475,Theory of Computation,4,-1,-1,-1,CS3231,Theory of Computation,4,-1,-1,-1,-1
